SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,TEAM_ID,GP,MIN,PTS,REB,AST,STL,BLK,OFF_RATING,DEF_RATING,TS_PCT,USG_PCT,PIE,WS,PER,ALL_NBA,ALL_NBA_TM
2023-24,Jaden Springer,BOS,1630531,1610612738,46,449.24,142,69,40,28,14,109.2,113.2,0.468,0.171,0.049,0.19,11.29,0,0
2023-24,Jae Crowder,MIL,203109,1610612749,47,1078.4,289,150,64,37,8,113.0,115.1,0.554,0.11,0.06,-1.45,11.55,0,0
2023-24,Jae'Sean Tate,HOU,1630256,1610612745,65,1031.46,265,197,64,42,15,110.1,105.0,0.538,0.115,0.059,5.24,10.92,0,0
2023-24,Jahmi'us Ramsey,TOR,1630186,1610612761,7,121.08,47,22,8,7,0,100.4,110.8,0.538,0.18,0.085,0.01,14.72,0,0
2023-24,Jaime Jaquez Jr.,MIA,1631170,1610612748,71,2008.34,842,271,179,74,17,112.6,110.5,0.572,0.181,0.083,3.53,14.7,0,0
2023-24,Jake LaRavia,MEM,1631222,1610612763,32,682.6,290,113,47,26,10,104.0,110.4,0.498,0.195,0.071,1.11,14.27,0,0
2023-24,Jakob Poeltl,TOR,1627751,1610612761,50,1319.11,555,429,127,35,76,113.6,114.2,0.653,0.16,0.117,3.91,16.84,0,0
2023-24,Jalen Brunson,NYK,1628973,1610612752,73,2576.1,2058,264,489,68,13,121.0,112.7,0.588,0.309,0.153,7.64,26.51,0,0
2023-24,Jalen Duren,DET,1631105,1610612765,59,1719.15,806,687,142,33,47,109.6,117.0,0.653,0.179,0.137,2.32,18.47,0,0
2023-24,Jalen Green,HOU,1630224,1610612745,78,2491.24,1554,402,281,65,28,114.0,113.9,0.544,0.271,0.112,-3.41,20.36,0,0
2023-24,Jalen Hood-Schifino,LAL,1641720,1610612747,21,108.98,34,13,8,3,2,88.9,111.9,0.316,0.242,-0.018,-0.58,8.37,0,0
2023-24,Jalen Johnson,ATL,1630552,1610612737,55,1865.15,883,480,200,66,47,113.6,115.1,0.581,0.185,0.116,-1.26,18.57,0,0
2023-24,Jalen McDaniels,TOR,1629667,1610612761,47,485.26,152,74,35,17,6,99.6,114.5,0.411,0.179,0.04,-1.75,10.9,0,0
2023-24,Jalen Pickett,DEN,1629618,1610612743,25,119.58,42,14,20,4,0,104.0,104.5,0.571,0.168,0.076,0.5,13.66,0,0
2023-24,Jalen Smith,IND,1630188,1610612754,58,1003.49,578,325,61,15,37,118.8,118.3,0.677,0.189,0.126,1.17,19.8,0,0
2023-24,Jalen Suggs,ORL,1630591,1610612753,71,1907.82,880,218,195,102,44,112.1,110.4,0.598,0.192,0.087,2.29,16.0,0,0
2023-24,Jalen Williams,OKC,1631114,1610612760,67,2124.26,1308,267,308,75,43,117.7,109.6,0.623,0.234,0.123,7.53,20.71,0,0
2023-24,Jalen Wilson,BKN,1630592,1610612751,40,580.25,192,109,42,9,2,112.1,114.1,0.557,0.136,0.076,0.61,12.75,0,0
2023-24,Jamal Cain,MIA,1631288,1610612748,23,255.01,97,36,10,10,5,106.6,108.6,0.544,0.161,0.068,0.8,13.19,0,0
2023-24,Jamal Murray,DEN,1627750,1610612743,55,1753.57,1146,225,366,52,34,119.6,112.3,0.579,0.269,0.134,3.33,22.99,0,0
2023-24,James Harden,LAC,201935,1610612746,71,2459.7,1188,369,609,77,57,120.7,115.2,0.614,0.202,0.131,5.25,20.41,0,0
2023-24,James Wiseman,DET,1630164,1610612765,59,976.74,405,297,47,10,36,104.9,118.4,0.655,0.158,0.096,-0.43,14.3,0,0
2023-24,Jarace Walker,IND,1641716,1610612754,31,328.37,112,58,39,14,11,117.8,115.7,0.514,0.153,0.074,-0.48,13.91,0,0
2023-24,Jared Butler,WAS,1630215,1610612764,37,484.07,210,49,106,25,7,107.1,109.7,0.579,0.193,0.103,1.04,15.51,0,0
2023-24,Jared Rhoden,DET,1631197,1610612765,13,153.87,46,20,11,3,7,105.9,113.8,0.554,0.135,0.056,-0.23,10.7,0,0
2023-24,Jaren Jackson Jr.,MEM,1628991,1610612763,66,2124.18,1486,365,154,80,106,106.6,113.9,0.553,0.302,0.111,-2.55,20.9,0,0
2023-24,Jarred Vanderbilt,LAL,1629020,1610612747,29,581.24,150,138,36,36,5,113.6,109.4,0.578,0.111,0.077,2.03,12.46,0,0
2023-24,Jarrett Allen,CLE,1628386,1610612739,74,2347.78,1212,781,200,51,78,115.1,110.4,0.66,0.191,0.149,13.41,20.39,0,0
2023-24,Javon Freeman-Liberty,TOR,1631241,1610612761,18,297.86,109,56,29,8,2,99.8,121.8,0.512,0.176,0.073,-1.65,13.28,0,0
2023-24,Javonte Green,CHI,1629750,1610612741,5,105.97,55,32,4,5,6,112.2,103.8,0.794,0.155,0.169,0.95,21.31,0,0
2023-24,Jaxson Hayes,LAL,1629637,1610612747,67,831.5,290,200,32,33,27,108.8,113.5,0.717,0.122,0.081,1.81,12.87,0,0
2023-24,Jaylen Brown,BOS,1627759,1610612738,68,2278.36,1581,375,245,79,35,121.1,111.3,0.584,0.283,0.118,3.85,22.28,0,0
2023-24,Jaylen Nowell,DET,1629669,1610612765,11,195.21,75,21,18,4,2,106.4,107.4,0.499,0.177,0.068,0.46,13.0,0,0
2023-24,Jaylin Williams,OKC,1631119,1610612760,65,839.23,249,216,102,25,26,114.7,110.0,0.545,0.133,0.091,2.37,14.68,0,0
2023-24,Jayson Tatum,BOS,1628369,1610612738,72,2575.99,1947,592,351,73,41,122.4,110.2,0.605,0.297,0.156,9.46,26.0,0,0
2023-24,Jeff Dowtin Jr.,PHI,1630288,1610612755,9,112.85,42,18,20,5,1,111.5,104.9,0.742,0.126,0.146,0.81,18.22,0,0
2023-24,Jeff Green,HOU,201145,1610612745,74,1239.6,476,165,64,15,30,109.5,112.9,0.586,0.151,0.073,0.33,12.76,0,0
2023-24,Jerami Grant,POR,203924,1610612757,54,1830.19,1132,191,152,45,34,107.8,117.5,0.573,0.255,0.1,-5.67,18.94,0,0
2023-24,Jeremiah Robinson-Earl,NOP,1630526,1610612740,35,320.73,108,73,21,10,4,108.4,107.9,0.565,0.142,0.09,1.31,13.71,0,0
2023-24,Jeremy Sochan,SAS,1631110,1610612759,74,2193.09,861,476,249,62,40,108.1,115.0,0.513,0.187,0.082,-1.69,14.26,0,0
2023-24,Jericho Sims,NYK,1630579,1610612752,44,561.82,90,143,24,8,18,108.0,110.1,0.707,0.06,0.077,2.61,9.51,0,0
2023-24,Jevon Carter,CHI,1628975,1610612741,68,923.92,329,55,79,33,14,108.9,108.2,0.492,0.166,0.052,0.55,12.53,0,0
2023-24,Jimmy Butler,MIA,202710,1610612748,56,1908.52,1180,298,275,74,17,116.5,110.6,0.623,0.238,0.145,9.84,22.28,0,0
2023-24,Jock Landale,HOU,1629111,1610612745,52,659.55,232,161,54,16,28,114.9,105.0,0.568,0.138,0.091,5.74,13.42,0,0
2023-24,Joe Harris,DET,203925,1610612765,16,169.98,39,13,10,3,2,104.9,119.4,0.489,0.104,0.022,-0.82,7.86,0,0
2023-24,Joe Ingles,ORL,204060,1610612753,64,1105.58,281,132,190,42,4,116.1,110.2,0.609,0.112,0.08,2.46,12.46,0,0
2023-24,Joel Embiid,PHI,203954,1610612755,37,1241.54,1284,406,204,43,63,119.8,110.3,0.644,0.388,0.224,8.03,33.59,0,0
2023-24,John Collins,UTA,1628381,1610612762,68,1901.06,1027,575,77,40,61,114.2,121.7,0.621,0.199,0.111,-6.21,18.45,0,0
2023-24,John Konchar,MEM,1629723,1610612763,55,1173.57,235,257,110,51,51,106.3,112.2,0.537,0.096,0.082,1.8,11.77,0,0
2023-24,Johnny Davis,WAS,1631098,1610612764,47,542.47,121,66,28,15,10,103.0,113.3,0.419,0.114,0.033,-0.77,8.75,0,0
2023-24,Johnny Juzang,UTA,1630548,1610612762,16,274.3,109,31,15,2,1,113.5,117.0,0.615,0.148,0.065,-0.68,12.71,0,0
2023-24,Jonas Valanciunas,NOP,202685,1610612740,78,1847.19,966,695,163,30,68,117.3,113.4,0.625,0.205,0.137,6.25,20.26,0,0
2023-24,Jonathan Isaac,ORL,1628371,1610612753,54,826.82,368,234,26,38,65,114.0,101.7,0.624,0.163,0.14,7.09,18.77,0,0
2023-24,Jonathan Kuminga,GSW,1630228,1610612744,71,1870.76,1161,343,152,51,35,115.0,112.0,0.6,0.239,0.111,2.2,19.19,0,0
2023-24,Jontay Porter,TOR,1629007,1610612761,26,359.74,115,82,60,20,20,105.8,115.0,0.514,0.155,0.093,0.32,15.46,0,0
2023-24,Jordan Clarkson,UTA,203903,1610612762,55,1682.34,942,188,277,35,6,113.9,119.7,0.521,0.255,0.09,-7.21,17.46,0,0
2023-24,Jordan Goodwin,MEM,1630692,1610612763,54,945.62,327,209,144,41,18,106.1,109.3,0.464,0.177,0.097,2.86,15.35,0,0
2023-24,Jordan Hawkins,NOP,1641722,1610612740,66,1158.25,524,148,70,19,7,113.6,114.0,0.536,0.188,0.068,-1.8,15.14,0,0
2023-24,Jordan McLaughlin,MIN,1629162,1610612750,52,567.5,180,68,100,32,7,110.5,101.0,0.633,0.121,0.109,4.97,15.9,0,0
2023-24,Jordan Nwora,TOR,1629670,1610612761,48,649.78,328,130,57,25,10,103.1,116.9,0.557,0.213,0.099,-2.03,17.12,0,0
2023-24,Jordan Poole,WAS,1629673,1610612764,77,2312.78,1332,209,337,85,25,108.3,119.3,0.529,0.256,0.076,-10.55,17.2,0,0
2023-24,Jose Alvarado,NOP,1630631,1610612740,52,930.45,367,118,107,56,15,117.2,105.5,0.538,0.172,0.084,3.66,15.84,0,0
2023-24,Josh Giddey,OKC,1630581,1610612760,77,1942.16,954,492,368,50,42,119.7,112.2,0.547,0.223,0.122,5.15,19.26,0,0
2023-24,Josh Green,DAL,1630182,1610612742,54,1436.42,458,174,125,45,9,118.3,118.9,0.604,0.129,0.065,-4.31,12.11,0,0
2023-24,Josh Hart,NYK,1628404,1610612752,77,2548.14,700,629,314,69,22,116.7,110.4,0.511,0.133,0.097,6.08,14.45,0,0
2023-24,Josh Okogie,PHX,1629006,1610612756,57,952.76,272,152,64,47,23,113.0,111.5,0.549,0.124,0.066,2.68,11.45,0,0
2023-24,Josh Richardson,MIA,1626196,1610612748,43,1102.83,425,121,105,24,14,108.7,113.7,0.573,0.159,0.08,-0.64,14.31,0,0
2023-24,Jrue Holiday,BOS,201950,1610612738,67,2202.8,841,361,327,59,50,121.3,110.5,0.6,0.161,0.099,6.93,16.0,0,0
2023-24,Jules Bernard,WAS,1631262,1610612764,17,117.12,55,17,13,2,1,110.2,105.6,0.504,0.186,0.074,0.55,14.87,0,0
2023-24,Julian Champagnie,SAS,1630577,1610612759,70,1351.29,457,192,94,45,41,109.5,114.3,0.565,0.138,0.068,-1.62,12.8,0,0
2023-24,Julian Phillips,CHI,1641763,1610612741,40,322.55,89,36,13,7,7,112.1,111.7,0.521,0.121,0.03,0.07,9.15,0,0
2023-24,Julian Strawther,DEN,1631124,1610612743,47,541.56,227,60,47,17,7,106.2,115.5,0.486,0.192,0.057,-1.99,14.62,0,0
2023-24,Julius Randle,NYK,203944,1610612752,46,1630.1,1102,423,229,25,12,119.7,113.8,0.569,0.287,0.134,1.47,22.48,0,0
2023-24,Justin Champagnie,WAS,1630551,1610612764,13,196.94,78,42,16,8,7,105.4,118.2,0.564,0.162,0.09,-0.15,14.58,0,0
2023-24,Justin Holiday,DEN,203200,1610612743,54,800.93,214,67,62,33,9,113.1,109.5,0.602,0.102,0.059,1.25,11.39,0,0
2023-24,Justin Minaya,POR,1631303,1610612757,30,264.36,45,38,13,8,10,102.6,105.2,0.42,0.096,0.038,1.14,7.68,0,0
2023-24,Jusuf Nurkic,PHX,203994,1610612756,73,1995.91,810,803,280,75,76,120.3,111.5,0.556,0.19,0.119,8.82,18.09,0,0
2023-24,KJ Martin,PHI,1630231,1610612755,60,746.5,224,131,51,22,12,110.7,110.5,0.563,0.127,0.058,1.52,11.21,0,0
2023-24,Karl-Anthony Towns,MIN,1626157,1610612750,60,1968.83,1328,504,179,43,40,116.5,108.5,0.628,0.269,0.142,7.22,21.82,0,0
2023-24,Kawhi Leonard,LAC,202695,1610612746,68,2330.04,1613,416,244,111,59,119.3,111.1,0.626,0.261,0.154,7.49,24.43,0,0
2023-24,Keegan Murray,SAC,1631099,1610612758,73,2444.77,1103,393,125,73,58,116.1,113.4,0.571,0.177,0.081,-0.76,15.71,0,0
2023-24,Keita Bates-Diop,BKN,1628966,1610612751,53,664.59,197,110,38,25,22,109.3,113.1,0.534,0.128,0.078,0.23,12.91,0,0
2023-24,Keldon Johnson,SAS,1629640,1610612759,69,2038.36,1084,377,195,51,20,108.5,116.1,0.565,0.212,0.098,-2.77,17.43,0,0
2023-24,Kelly Olynyk,TOR,203482,1610612761,75,1677.7,721,387,335,72,30,111.8,118.6,0.658,0.17,0.115,0.12,17.42,0,0
2023-24,Kelly Oubre Jr.,PHI,1626162,1610612755,65,1972.82,1003,324,99,77,42,114.0,114.5,0.537,0.219,0.08,-2.49,16.88,0,0
2023-24,Kenneth Lofton Jr.,UTA,1631254,1610612762,18,119.64,48,19,14,3,3,101.9,106.0,0.424,0.213,0.046,0.12,12.98,0,0
2023-24,Kenrich Williams,OKC,1629026,1610612760,65,972.37,308,196,82,37,9,115.8,107.6,0.576,0.129,0.078,4.63,13.57,0,0
2023-24,Kentavious Caldwell-Pope,DEN,203484,1610612743,72,2292.69,735,173,174,97,39,122.0,110.8,0.602,0.127,0.062,1.67,12.19,0,0
2023-24,Keon Ellis,SAC,1631165,1610612758,53,862.56,249,111,77,44,25,114.6,108.8,0.61,0.116,0.063,2.45,12.02,0,0
2023-24,Kessler Edwards,SAC,1630556,1610612758,52,262.14,93,41,14,9,4,98.6,106.0,0.547,0.137,0.075,1.01,13.76,0,0
2023-24,Kevin Durant,PHX,201142,1610612756,71,2634.24,1944,475,369,64,88,118.4,113.6,0.631,0.284,0.151,3.15,23.98,0,0
2023-24,Kevin Huerter,SAC,1628989,1610612758,64,1562.23,655,224,166,45,23,117.5,115.0,0.564,0.173,0.077,-1.87,15.56,0,0
2023-24,Kevin Knox II,DET,1628995,1610612765,31,560.23,223,75,23,13,7,109.4,117.2,0.57,0.157,0.062,-1.7,12.78,0,0
2023-24,Kevin Love,MIA,201567,1610612748,51,878.66,452,316,113,17,10,114.9,108.5,0.597,0.205,0.142,4.48,21.13,0,0
2023-24,Kevon Looney,GSW,1626172,1610612744,71,1150.26,315,404,131,26,23,115.2,114.8,0.618,0.108,0.1,4.01,14.25,0,0
2023-24,Keyonte George,UTA,1641718,1610612762,71,1911.19,909,202,316,34,7,109.6,119.1,0.53,0.222,0.081,-8.8,15.59,0,0
2023-24,Khris Middleton,MIL,203114,1610612749,52,1399.48,781,241,272,48,15,118.8,114.5,0.592,0.229,0.116,0.91,19.9,0,0
2023-24,Killian Hayes,DET,1630165,1610612765,42,1007.66,289,119,205,36,20,106.5,117.6,0.474,0.147,0.077,-2.87,13.42,0,0
2023-24,Kira Lewis Jr.,UTA,1630184,1610612762,27,236.37,76,23,34,8,2,100.0,108.8,0.43,0.176,0.064,0.3,11.99,0,0
2023-24,Klay Thompson,GSW,202691,1610612744,74,2193.65,1304,245,169,48,31,115.3,116.0,0.572,0.233,0.089,-6.8,18.36,0,0
2023-24,Kobe Brown,LAC,1641738,1610612746,40,307.65,69,50,17,6,3,110.4,119.2,0.508,0.1,0.038,-1.07,9.45,0,0
2023-24,Kobe Bufkin,ATL,1641723,1610612737,13,145.1,58,23,23,6,4,101.6,103.5,0.448,0.203,0.092,0.56,16.47,0,0
2023-24,Kris Dunn,UTA,1627739,1610612762,66,1249.18,357,189,254,68,28,117.6,117.2,0.546,0.132,0.078,-1.24,13.65,0,0
2023-24,Kris Murray,POR,1631200,1610612757,58,1180.23,329,190,74,50,17,106.5,111.7,0.484,0.136,0.06,0.47,11.35,0,0
2023-24,Kristaps Porzingis,BOS,204001,1610612738,56,1664.63,1131,401,114,42,109,121.2,109.4,0.649,0.247,0.138,7.7,23.28,0,0
2023-24,Kyle Anderson,MIN,203937,1610612750,75,1706.96,497,269,321,68,43,110.5,104.5,0.522,0.14,0.101,10.76,14.29,0,0
2023-24,Kyle Kuzma,WAS,1628398,1610612764,70,2281.14,1553,464,296,37,49,109.7,120.8,0.547,0.295,0.114,-11.26,20.63,0,0
2023-24,Kyle Lowry,PHI,200768,1610612755,58,1642.3,480,187,243,58,21,111.1,112.2,0.594,0.129,0.077,1.77,12.75,0,0
2023-24,Kyrie Irving,DAL,202681,1610612742,56,1955.24,1444,279,286,70,25,119.0,112.7,0.606,0.276,0.144,3.96,24.67,0,0
2023-24,LaMelo Ball,CHA,1630163,1610612766,22,711.35,526,113,176,40,4,111.8,120.2,0.561,0.315,0.133,-1.83,24.97,0,0
2023-24,Lamar Stevens,MEM,1630205,1610612763,37,521.72,256,121,25,22,18,104.9,104.0,0.516,0.214,0.111,2.49,17.46,0,0
2023-24,Landry Shamet,WAS,1629013,1610612764,46,726.5,327,62,54,25,10,109.3,119.2,0.556,0.181,0.058,-3.08,13.63,0,0
2023-24,Larry Nance Jr.,NOP,1626204,1610612740,59,1166.06,335,297,107,58,19,111.9,108.4,0.654,0.111,0.103,6.18,14.56,0,0
2023-24,Lauri Markkanen,UTA,1628374,1610612762,55,1819.75,1278,449,110,50,26,117.6,116.9,0.631,0.241,0.136,0.04,23.24,0,0
2023-24,LeBron James,LAL,2544,1610612747,68,2389.6,1724,491,556,80,37,117.4,113.4,0.627,0.284,0.166,7.89,25.2,0,0
2023-24,Leaky Black,CHA,1641778,1610612766,23,233.08,54,39,19,5,8,104.0,110.6,0.573,0.099,0.072,0.49,11.45,0,0
2023-24,Lester Quinones,GSW,1631311,1610612744,35,375.39,150,70,33,6,2,109.5,109.6,0.529,0.166,0.067,0.83,13.9,0,0
2023-24,Lindy Waters III,OKC,1630322,1610612760,35,249.82,110,37,20,5,6,103.0,110.8,0.612,0.159,0.091,0.5,15.98,0,0
2023-24,Lonnie Walker IV,BKN,1629022,1610612751,56,948.99,538,117,67,30,17,111.9,111.6,0.549,0.236,0.089,-1.18,18.4,0,0
2023-24,Luguentz Dort,OKC,1629652,1610612760,76,2176.33,826,279,106,66,47,119.5,112.3,0.591,0.151,0.059,1.09,12.87,0,0
2023-24,Luka Doncic,DAL,1629029,1610612742,68,2553.31,2302,626,667,99,37,119.5,114.2,0.617,0.354,0.2,12.04,30.7,0,0
2023-24,Luka Garza,MIN,1630568,1610612750,23,114.54,90,28,4,3,1,103.4,108.7,0.551,0.286,0.085,0.68,21.33,0,0
2023-24,Luka Samanic,UTA,1629677,1610612762,39,279.36,115,75,10,2,7,106.3,110.4,0.472,0.197,0.067,-0.15,14.03,0,0
2023-24,Luke Kennard,MEM,1628379,1610612763,39,999.05,429,113,136,20,2,106.4,115.2,0.641,0.166,0.099,-1.04,15.97,0,0
2023-24,Luke Kornet,BOS,1628436,1610612738,59,903.89,298,239,58,23,57,120.2,110.2,0.728,0.106,0.11,6.56,14.66,0,0
2023-24,Malachi Flynn,DET,1630201,1610612765,65,804.59,342,111,117,33,8,104.6,113.0,0.536,0.194,0.089,-0.42,15.46,0,0
2023-24,Malaki Branham,SAS,1631103,1610612759,73,1546.21,673,142,153,26,8,107.0,117.7,0.53,0.192,0.063,-6.64,13.14,0,0
2023-24,Malcolm Brogdon,POR,1627763,1610612757,39,1120.82,613,148,214,27,8,110.7,114.5,0.56,0.226,0.122,0.22,20.39,0,0
2023-24,Malik Beasley,MIL,1627736,1610612749,75,2237.34,855,279,105,58,9,118.8,112.4,0.606,0.142,0.065,-0.7,13.73,0,0
2023-24,Malik Monk,SAC,1628370,1610612758,72,1872.31,1110,212,370,45,39,115.1,115.0,0.564,0.247,0.11,-0.95,19.6,0,0
2023-24,Maozinha Pereira,MEM,1641970,1610612763,7,121.63,48,37,2,6,4,99.2,96.5,0.609,0.143,0.126,1.34,16.36,0,0
2023-24,MarJon Beauchamp,MIL,1630699,1610612749,46,592.96,197,96,30,12,6,113.6,114.5,0.582,0.138,0.06,-0.57,11.6,0,0
2023-24,Marcus Morris Sr.,CLE,202694,1610612739,48,798.18,309,131,36,15,13,110.4,114.6,0.563,0.161,0.074,-1.35,13.57,0,0
2023-24,Marcus Sasser,DET,1631204,1610612765,67,1227.88,515,116,216,41,10,107.8,116.9,0.537,0.189,0.083,-3.45,15.31,0,0
2023-24,Marcus Smart,MEM,203935,1610612763,20,604.84,289,53,86,41,5,108.5,109.2,0.552,0.225,0.083,0.19,15.9,0,0
2023-24,Mark Williams,CHA,1631109,1610612766,19,508.39,242,184,22,16,20,115.2,116.4,0.675,0.162,0.129,2.21,19.26,0,0
2023-24,Markelle Fultz,ORL,1628365,1610612753,39,835.87,305,129,113,39,13,109.6,107.6,0.489,0.18,0.086,3.2,14.33,0,0
2023-24,Markieff Morris,DAL,202693,1610612742,22,173.37,56,31,12,5,1,103.4,118.3,0.502,0.155,0.065,-0.78,12.47,0,0
2023-24,Marvin Bagley III,WAS,1628963,1610612764,50,1053.35,583,312,55,20,33,109.5,115.5,0.629,0.204,0.122,2.64,17.84,0,0
2023-24,Mason Plumlee,LAC,203486,1610612746,42,593.37,218,205,45,12,15,118.0,114.6,0.652,0.142,0.111,1.65,16.55,0,0
2023-24,Matisse Thybulle,POR,1629680,1610612757,65,1487.38,354,136,90,113,49,107.7,115.1,0.537,0.105,0.061,-3.15,11.39,0,0
2023-24,Matt Hurt,MEM,1630562,1610612763,8,113.24,32,16,4,3,3,98.7,104.8,0.453,0.134,0.054,0.56,9.99,0,0
2023-24,Matt Ryan,NOP,1630346,1610612740,26,385.98,152,39,17,6,1,108.6,106.5,0.638,0.146,0.062,1.05,12.39,0,0
2023-24,Max Christie,LAL,1631108,1610612747,65,940.47,282,141,60,20,17,109.3,110.5,0.542,0.132,0.062,0.3,11.75,0,0
2023-24,Max Strus,CLE,1629622,1610612739,67,2150.93,824,317,262,62,29,114.8,109.2,0.555,0.167,0.08,4.74,14.84,0,0
2023-24,Maxi Kleber,DAL,1628467,1610612742,40,820.5,171,132,64,17,26,116.9,111.3,0.542,0.096,0.051,0.93,9.77,0,0
2023-24,Micah Potter,UTA,1630695,1610612762,14,156.51,41,34,5,4,4,102.5,109.7,0.609,0.101,0.088,0.4,12.08,0,0
2023-24,Michael Porter Jr.,DEN,1629008,1610612743,77,2444.84,1300,544,116,41,50,119.7,112.0,0.606,0.201,0.107,1.14,18.73,0,0
2023-24,Mikal Bridges,BKN,1628969,1610612751,79,2782.57,1582,367,292,81,29,111.3,114.5,0.562,0.24,0.106,-2.54,19.09,0,0
2023-24,Mike Conley,MIN,201144,1610612750,72,2077.08,805,202,432,83,15,113.5,107.3,0.619,0.155,0.114,11.46,16.91,0,0
2023-24,Mike Muscala,OKC,203488,1610612760,49,562.2,155,115,35,9,13,106.6,114.6,0.481,0.134,0.053,-0.16,11.18,0,0
2023-24,Miles Bridges,CHA,1628970,1610612766,66,2500.37,1405,494,223,64,32,108.3,119.7,0.554,0.243,0.112,-10.13,19.61,0,0
2023-24,Miles McBride,NYK,1630540,1610612752,65,1269.94,546,96,105,49,7,110.3,109.6,0.599,0.164,0.082,2.76,15.4,0,0
2023-24,Mitchell Robinson,NYK,1629011,1610612752,27,701.21,153,249,18,34,33,116.6,114.4,0.535,0.1,0.083,3.42,12.08,0,0
2023-24,Mo Bamba,PHI,1628964,1610612755,54,717.4,247,231,41,22,57,107.5,111.1,0.574,0.151,0.097,2.59,14.82,0,0
2023-24,Monte Morris,MIN,1628420,1610612750,29,437.43,155,50,64,19,7,112.3,103.0,0.519,0.152,0.097,2.61,16.25,0,0
2023-24,Moritz Wagner,ORL,1629021,1610612753,76,1341.21,822,331,92,37,20,114.2,111.1,0.672,0.22,0.138,5.73,20.1,0,0
2023-24,Moses Brown,POR,1629650,1610612757,20,170.08,58,70,7,3,7,104.2,119.6,0.453,0.169,0.069,-0.06,13.62,0,0
2023-24,Moses Moody,GSW,1630541,1610612744,62,1096.94,507,189,52,40,24,113.4,111.0,0.577,0.176,0.087,1.75,15.68,0,0
2023-24,Myles Turner,IND,1626167,1610612754,74,2005.18,1249,511,94,39,138,120.1,115.4,0.621,0.233,0.114,-0.65,19.82,0,0
2023-24,Naji Marshall,NOP,1630230,1610612740,65,1253.57,464,239,128,49,12,115.3,106.7,0.574,0.158,0.092,5.2,15.14,0,0
2023-24,Nassir Little,PHX,1629642,1610612756,42,451.33,146,75,21,10,10,103.2,112.7,0.571,0.129,0.072,-0.04,12.45,0,0
2023-24,Nate Williams,HOU,1631466,1610612745,20,107.05,50,20,7,3,0,112.9,107.8,0.551,0.167,0.091,0.65,15.67,0,0
2023-24,Nathan Mensah,CHA,1641877,1610612766,25,306.64,33,65,9,6,14,94.9,114.5,0.496,0.068,0.007,0.27,4.45,0,0
2023-24,Naz Reid,MIN,1629675,1610612750,77,1876.95,1045,408,101,59,70,111.4,104.6,0.602,0.22,0.118,8.16,19.12,0,0
2023-24,Neemias Queta,BOS,1629674,1610612738,26,295.77,119,107,14,11,15,128.9,108.8,0.636,0.145,0.108,2.54,16.93,0,0
2023-24,Nic Claxton,BKN,1629651,1610612751,68,2026.92,812,675,139,46,139,108.7,114.2,0.631,0.156,0.129,4.29,17.56,0,0
2023-24,Nick Richards,CHA,1630208,1610612766,65,1719.89,637,530,52,25,74,106.5,118.3,0.714,0.131,0.108,0.82,15.09,0,0
2023-24,Nick Smith Jr.,CHA,1641733,1610612766,48,663.28,263,63,53,8,7,101.6,114.5,0.504,0.197,0.051,-1.67,12.22,0,0
2023-24,Nickeil Alexander-Walker,MIN,1629638,1610612750,78,1830.13,612,161,194,59,39,113.1,105.5,0.581,0.14,0.07,7.46,12.62,0,0
2023-24,Nicolas Batum,PHI,201587,1610612755,57,1450.29,313,236,121,46,37,117.8,112.4,0.62,0.086,0.067,2.22,10.99,0,0
2023-24,Nikola Jokic,DEN,203999,1610612743,75,2594.72,1979,930,677,96,66,122.0,110.5,0.646,0.29,0.212,24.32,29.79,0,0
2023-24,Nikola Jovic,MIA,1631107,1610612748,42,790.3,298,171,82,22,14,117.1,107.4,0.578,0.167,0.088,2.51,15.69,0,0
2023-24,Nikola Vucevic,CHI,202696,1610612741,73,2491.43,1288,774,246,48,58,112.2,115.7,0.532,0.234,0.125,0.82,19.95,0,0
2023-24,Noah Clowney,BKN,1641730,1610612751,20,262.44,98,65,13,6,8,105.3,110.4,0.62,0.139,0.103,0.93,14.82,0,0
2023-24,Norman Powell,LAC,1626181,1610612746,74,1942.28,1042,189,80,43,22,118.2,113.3,0.632,0.194,0.089,-1.57,17.15,0,0
2023-24,OG Anunoby,NYK,1628384,1610612752,46,1564.68,671,194,101,63,33,117.7,107.2,0.595,0.171,0.082,4.42,15.4,0,0
2023-24,Obi Toppin,IND,1630167,1610612754,79,1680.37,803,310,117,43,41,119.9,116.6,0.677,0.157,0.099,-0.88,16.34,0,0
2023-24,Ochai Agbaji,TOR,1630534,1610612761,74,1520.26,429,205,77,44,39,110.3,116.8,0.502,0.132,0.047,-4.44,10.07,0,0
2023-24,Olivier-Maxence Prosper,DAL,1641765,1610612742,36,264.08,83,64,20,5,3,102.6,112.7,0.461,0.142,0.074,0.46,13.65,0,0
2023-24,Omer Yurtseven,UTA,1630209,1610612762,44,446.32,177,164,22,6,18,103.4,116.8,0.572,0.168,0.102,0.27,14.66,0,0
2023-24,Onuralp Bitim,CHI,1641931,1610612741,21,240.84,74,30,13,3,2,106.6,113.8,0.502,0.141,0.048,-0.41,11.04,0,0
2023-24,Onyeka Okongwu,ATL,1630168,1610612737,55,1404.74,561,376,74,26,60,118.1,119.0,0.674,0.134,0.094,0.52,15.01,0,0
