SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PACE_PER40,POSS,PIE
1998-99,1610612763,Vancouver Grizzlies,50,8,42,0.16,2435.0,1643,3838,0.428,148,453,0.327,1009,1408,0.717,650,1359,2009,963,848.0,420,199,328,1123,8,4443,-433.0,97.1,106.3,-9.3,0.586,1.14,15.3,0.342,0.645,0.49,0.185,0.447,0.498,90.29,75.24,4576,0.427
1998-99,1610612764,Washington Wizards,50,18,32,0.36,2410.0,1768,3969,0.445,179,580,0.309,845,1198,0.705,595,1403,1998,1064,736.0,393,193,212,1151,5,4560,-112.0,99.8,102.1,-2.3,0.602,1.45,16.8,0.308,0.673,0.488,0.161,0.468,0.507,91.11,75.93,4571,0.476
1999-00,1610612737,Atlanta Hawks,82,28,54,0.341,3966.0,3000,6807,0.441,258,814,0.317,1477,1987,0.743,1146,2570,3716,1548,1266.0,500,461,404,1718,135,7735,-441.0,100.1,105.8,-5.7,0.516,1.22,14.6,0.334,0.698,0.516,0.164,0.46,0.503,93.55,77.96,7731,0.462
1999-00,1610612738,Boston Celtics,82,35,47,0.427,3946.0,3054,6880,0.444,417,1260,0.331,1621,2175,0.745,1108,2420,3528,1741,1259.0,795,286,473,2223,188,8146,-62.0,102.9,103.9,-1.1,0.57,1.38,15.9,0.327,0.705,0.506,0.159,0.474,0.52,96.19,80.16,7918,0.476
1999-00,1610612766,Charlotte Hornets,82,49,33,0.598,3956.0,2935,6533,0.449,339,1001,0.339,1863,2458,0.758,884,2635,3519,2023,1206.0,732,480,421,1670,178,8072,219.0,102.5,99.7,2.8,0.689,1.68,18.4,0.283,0.712,0.501,0.153,0.475,0.53,95.58,79.65,7876,0.541
1999-00,1610612741,Chicago Bulls,82,17,65,0.207,3960.75,2565,6180,0.415,340,1033,0.329,1482,2089,0.709,1032,2323,3355,1636,1557.0,646,383,461,1908,213,6952,-771.0,92.8,102.8,-10.0,0.638,1.05,15.8,0.331,0.676,0.499,0.208,0.443,0.49,90.93,75.78,7492,0.417
1999-00,1610612739,Cleveland Cavaliers,82,32,50,0.39,3970.9166666666665,2977,6734,0.442,343,919,0.373,1653,2205,0.75,1009,2500,3509,1941,1427.0,715,363,500,2219,246,7950,-287.0,98.7,102.2,-3.5,0.652,1.36,17.3,0.308,0.685,0.496,0.177,0.468,0.516,97.36,81.13,8051,0.475
1999-00,1610612742,Dallas Mavericks,82,40,42,0.488,3945.843333333333,3195,7047,0.453,519,1326,0.391,1407,1751,0.804,931,2444,3375,1810,1124.0,592,416,416,1770,309,8316,-47.0,104.7,105.2,-0.5,0.567,1.61,16.7,0.281,0.647,0.466,0.142,0.49,0.532,96.64,80.54,7941,0.493
1999-00,1610612743,Denver Nuggets,82,35,47,0.427,3970.931666666667,3057,6911,0.442,470,1397,0.336,1531,2116,0.724,1073,2590,3663,1911,1281.0,554,618,462,1962,202,8115,-174.0,102.2,104.5,-2.3,0.625,1.49,17.2,0.321,0.688,0.504,0.161,0.476,0.517,95.95,79.96,7944,0.483
1999-00,1610612765,Detroit Pistons,82,42,40,0.512,3966.0,3044,6635,0.459,439,1223,0.359,1956,2506,0.781,917,2458,3375,1707,1288.0,665,273,396,2011,285,8483,118.0,105.2,103.8,1.4,0.561,1.33,15.7,0.295,0.694,0.495,0.16,0.492,0.548,97.56,81.3,8063,0.506
1999-00,1610612744,Golden State Warriors,82,19,63,0.232,3951.0,2996,7140,0.42,345,1069,0.323,1497,2147,0.697,1300,2438,3738,1851,1302.0,731,356,495,2043,160,7834,-678.0,98.0,106.5,-8.4,0.618,1.42,16.3,0.346,0.673,0.499,0.163,0.444,0.484,97.11,80.92,7991,0.431
1999-00,1610612745,Houston Rockets,82,34,48,0.415,3966.0,3001,6664,0.45,581,1625,0.358,1573,2145,0.733,1008,2586,3594,1774,1425.0,613,438,433,1663,148,8156,-71.0,103.3,104.2,-0.8,0.591,1.24,16.3,0.321,0.691,0.508,0.181,0.494,0.536,95.54,79.62,7892,0.49
1999-00,1610612754,Indiana Pacers,82,56,26,0.683,3945.9166666666665,3047,6640,0.459,583,1487,0.392,1629,2008,0.811,842,2612,3454,1857,1159.0,559,422,323,1786,190,8306,377.0,106.8,101.7,5.1,0.609,1.6,17.5,0.276,0.691,0.492,0.149,0.503,0.552,94.7,78.92,7777,0.534
1999-00,1610612746,Los Angeles Clippers,82,15,67,0.183,3940.415,2877,6757,0.426,429,1267,0.339,1363,1826,0.746,955,2377,3332,1479,1325.0,578,494,377,1821,164,7546,-945.0,96.1,108.0,-11.9,0.514,1.12,14.2,0.286,0.674,0.474,0.169,0.458,0.499,95.69,79.74,7849,0.411
1999-00,1610612747,Los Angeles Lakers,82,67,15,0.817,3961.0,3137,6836,0.459,344,1047,0.329,1649,2369,0.696,1117,2738,3855,1921,1143.0,613,534,345,1841,206,8267,701.0,105.4,96.4,9.0,0.612,1.68,17.4,0.324,0.705,0.518,0.146,0.484,0.525,95.04,79.2,7840,0.573
1999-00,1610612748,Miami Heat,82,52,30,0.634,3966.0,2974,6462,0.46,446,1202,0.371,1345,1827,0.736,921,2619,3540,1931,1231.0,582,524,364,1947,172,7739,255.0,102.5,99.4,3.1,0.649,1.57,18.3,0.304,0.696,0.508,0.163,0.495,0.533,91.22,76.02,7548,0.543
1999-00,1610612749,Milwaukee Bucks,82,42,40,0.512,3971.0,3174,6827,0.465,394,1069,0.369,1558,1982,0.786,1016,2373,3389,1852,1230.0,671,381,340,2020,184,8300,18.0,106.5,106.2,0.3,0.583,1.51,17.1,0.327,0.667,0.497,0.158,0.494,0.539,94.27,78.56,7796,0.498
1999-00,1610612750,Minnesota Timberwolves,82,50,32,0.61,3981.0,3226,6910,0.467,248,716,0.346,1379,1769,0.78,1016,2471,3487,2205,1139.0,622,444,344,1913,187,8079,207.0,104.2,101.7,2.5,0.684,1.94,19.8,0.318,0.696,0.507,0.147,0.485,0.525,93.37,77.81,7751,0.531
1999-00,1610612751,New Jersey Nets,82,31,51,0.378,3966.0,2979,6881,0.433,477,1374,0.347,1601,2041,0.784,1040,2315,3355,1688,1119.0,720,393,469,1913,197,8036,-85.0,102.8,103.9,-1.1,0.567,1.51,15.8,0.298,0.657,0.472,0.143,0.468,0.517,94.63,78.86,7820,0.479
1999-00,1610612752,New York Knicks,82,50,32,0.61,3966.0,2897,6374,0.455,351,937,0.375,1410,1805,0.781,802,2521,3323,1588,1201.0,515,349,354,1983,227,7555,120.0,100.9,99.5,1.5,0.548,1.32,15.8,0.277,0.699,0.496,0.16,0.482,0.527,90.54,75.45,7485,0.507
1999-00,1610612753,Orlando Magic,82,41,41,0.5,3951.0,3169,7014,0.452,294,870,0.338,1574,2142,0.735,1145,2540,3685,1709,1443.0,743,467,475,1967,230,8206,56.0,101.1,100.3,0.8,0.539,1.18,15.3,0.344,0.669,0.506,0.178,0.473,0.516,98.68,82.23,8120,0.497
1999-00,1610612755,Philadelphia 76ers,82,49,33,0.598,3966.0,2993,6776,0.442,208,643,0.323,1577,2226,0.708,1147,2468,3615,1817,1284.0,791,386,531,1939,202,7771,110.0,99.9,98.3,1.5,0.607,1.42,16.6,0.335,0.68,0.504,0.165,0.457,0.501,94.25,78.54,7782,0.508
1999-00,1610612756,Phoenix Suns,82,53,29,0.646,3961.0,3093,6771,0.457,458,1246,0.368,1467,1934,0.759,1022,2558,3580,2098,1368.0,744,433,427,1973,225,8111,428.0,102.7,97.3,5.4,0.678,1.53,18.8,0.316,0.676,0.5,0.173,0.491,0.532,95.67,79.73,7895,0.542
1999-00,1610612757,Portland Trail Blazers,82,59,23,0.72,3956.0,3021,6430,0.47,407,1128,0.361,1542,2029,0.76,966,2560,3526,1925,1243.0,633,396,350,1865,140,7991,525.0,106.5,99.5,6.9,0.637,1.55,18.2,0.335,0.693,0.523,0.166,0.501,0.546,91.03,75.86,7505,0.559
1999-00,1610612758,Sacramento Kings,82,44,38,0.537,3960.733333333333,3276,7288,0.45,534,1656,0.322,1521,2017,0.754,1056,2635,3691,1953,1325.0,787,381,404,1729,213,8607,239.0,103.6,100.7,2.9,0.596,1.47,17.0,0.308,0.679,0.493,0.16,0.486,0.526,100.66,83.88,8306,0.513
1999-00,1610612759,San Antonio Spurs,82,53,29,0.646,3971.0,2952,6393,0.462,330,882,0.374,1652,2214,0.746,927,2666,3593,1819,1233.0,614,551,429,1716,163,7886,487.0,103.5,97.1,6.4,0.616,1.48,17.3,0.301,0.703,0.512,0.162,0.488,0.535,92.11,76.76,7620,0.556
1999-00,1610612760,Seattle SuperSonics,82,45,37,0.549,3955.843333333333,3108,6946,0.447,546,1611,0.339,1363,1960,0.695,1042,2483,3525,1878,1152.0,657,345,433,1776,180,8125,78.0,104.0,103.1,1.0,0.604,1.63,17.2,0.312,0.673,0.491,0.148,0.487,0.52,94.74,78.95,7809,0.496
1999-00,1610612761,Toronto Raptors,82,45,37,0.549,3951.0,2980,6882,0.433,425,1171,0.363,1583,2068,0.765,1098,2449,3547,1947,1137.0,666,544,434,1989,163,7968,-13.0,102.7,102.8,-0.1,0.653,1.71,17.7,0.324,0.686,0.499,0.147,0.464,0.511,94.3,78.58,7760,0.5
1999-00,1610612762,Utah Jazz,82,55,27,0.671,3951.0,2962,6380,0.464,329,854,0.385,1661,2150,0.773,936,2426,3362,2041,1220.0,629,446,411,2013,233,7914,366.0,105.7,101.1,4.6,0.689,1.67,19.1,0.329,0.698,0.516,0.163,0.49,0.54,90.84,75.7,7488,0.551
1999-00,1610612763,Vancouver Grizzlies,82,22,60,0.268,3971.0,2892,6441,0.449,324,898,0.361,1594,2060,0.774,1005,2324,3329,1700,1381.0,608,346,519,1881,193,7702,-461.0,100.7,106.7,-6.0,0.588,1.23,16.2,0.326,0.679,0.501,0.181,0.474,0.524,92.46,77.05,7647,0.457
1999-00,1610612764,Washington Wizards,82,29,53,0.354,3961.0,3010,6681,0.451,335,890,0.376,1566,2107,0.743,1064,2438,3502,1771,1320.0,593,383,503,2149,219,7921,-269.0,101.8,105.2,-3.4,0.588,1.34,16.4,0.329,0.686,0.506,0.17,0.476,0.521,94.33,78.61,7781,0.471
2000-01,1610612737,Atlanta Hawks,82,25,57,0.305,3946.0,2876,6668,0.431,333,933,0.357,1374,1811,0.759,1028,2490,3518,1559,1368.0,634,387,513,1863,7,7459,-427.0,96.9,102.4,-5.5,0.542,1.14,14.9,0.313,0.691,0.501,0.178,0.456,0.5,93.63,78.02,7695,0.452
2000-01,1610612738,Boston Celtics,82,36,46,0.439,3966.0,2773,6485,0.428,592,1633,0.363,1621,2190,0.74,897,2367,3264,1708,1285.0,769,336,440,1952,3,7759,-175.0,100.1,102.3,-2.2,0.616,1.33,16.2,0.28,0.69,0.478,0.166,0.473,0.521,93.81,78.17,7748,0.468
2000-01,1610612766,Charlotte Hornets,82,46,36,0.561,3976.0,2800,6501,0.431,340,984,0.346,1599,2146,0.745,1033,2608,3641,1900,1183.0,665,455,375,1753,5,7539,172.0,99.7,97.6,2.1,0.679,1.61,17.8,0.315,0.71,0.513,0.156,0.457,0.506,91.24,76.04,7565,0.527
2000-01,1610612741,Chicago Bulls,82,15,67,0.183,3971.0,2721,6411,0.424,329,950,0.346,1410,1909,0.739,926,2260,3186,1810,1292.0,675,379,426,1902,3,7181,-746.0,95.9,105.9,-10.0,0.665,1.4,17.4,0.302,0.673,0.48,0.173,0.45,0.495,90.47,75.39,7486,0.432
2000-01,1610612739,Cleveland Cavaliers,82,30,52,0.366,3965.613333333333,2890,6532,0.442,220,659,0.334,1561,2040,0.765,1015,2440,3455,1708,1350.0,642,436,542,1904,8,7561,-348.0,99.3,103.5,-4.2,0.591,1.27,16.2,0.331,0.678,0.505,0.177,0.459,0.509,92.32,76.94,7613,0.469
2000-01,1610612742,Dallas Mavericks,82,53,29,0.646,3960.995,3085,6716,0.459,517,1357,0.381,1552,1954,0.794,831,2571,3402,1740,1141.0,618,492,379,1907,9,8239,351.0,105.6,101.2,4.4,0.564,1.52,16.5,0.272,0.678,0.481,0.146,0.498,0.544,94.52,78.76,7803,0.523
2000-01,1610612743,Denver Nuggets,82,40,42,0.488,3956.0,2979,6877,0.433,512,1444,0.355,1448,1964,0.737,1044,2583,3627,1970,1136.0,552,538,497,1820,3,7918,-202.0,102.2,104.9,-2.8,0.661,1.73,18.0,0.306,0.69,0.497,0.147,0.47,0.511,93.98,78.32,7751,0.48
2000-01,1610612765,Detroit Pistons,82,32,50,0.39,3971.0,2919,6880,0.424,389,1112,0.35,1610,2233,0.721,1108,2626,3734,1629,1304.0,613,447,397,1955,7,7837,-139.0,98.5,100.3,-1.8,0.558,1.25,14.9,0.325,0.691,0.505,0.164,0.453,0.498,96.15,80.13,7955,0.48
2000-01,1610612744,Golden State Warriors,82,17,65,0.207,3956.0,2937,7175,0.409,282,964,0.293,1428,2024,0.706,1345,2385,3730,1788,1301.0,742,410,493,1727,6,7584,-742.0,96.3,105.5,-9.2,0.609,1.37,15.9,0.357,0.68,0.504,0.165,0.429,0.47,95.7,79.75,7879,0.427
2000-01,1610612745,Houston Rockets,82,45,37,0.549,3966.0,2943,6494,0.453,504,1412,0.357,1582,2086,0.758,919,2524,3443,1613,1204.0,587,358,400,1657,3,7972,188.0,105.2,102.8,2.4,0.548,1.34,15.7,0.305,0.691,0.502,0.159,0.492,0.538,91.66,76.38,7575,0.509
2000-01,1610612754,Indiana Pacers,82,41,41,0.5,3996.0,2828,6431,0.44,396,1159,0.342,1539,2009,0.766,921,2595,3516,1763,1244.0,563,487,387,1926,8,7591,-16.0,100.3,100.5,-0.2,0.623,1.42,16.9,0.297,0.685,0.497,0.164,0.471,0.519,90.89,75.75,7566,0.51
2000-01,1610612746,Los Angeles Clippers,82,31,51,0.378,4006.0,2896,6467,0.448,360,1063,0.339,1429,2061,0.693,962,2559,3521,1585,1293.0,490,513,412,1775,2,7581,-237.0,100.3,103.2,-2.9,0.547,1.23,15.3,0.322,0.682,0.506,0.171,0.476,0.514,90.67,75.56,7559,0.476
2000-01,1610612747,Los Angeles Lakers,82,56,26,0.683,3981.0,3109,6685,0.465,439,1275,0.344,1594,2333,0.683,1085,2583,3668,1888,1184.0,564,490,324,1872,7,8251,277.0,107.0,103.6,3.5,0.607,1.59,17.4,0.338,0.691,0.517,0.154,0.498,0.535,92.9,77.42,7710,0.532
2000-01,1610612748,Miami Heat,82,50,32,0.61,3976.0,2694,6258,0.43,478,1384,0.345,1423,1874,0.759,813,2435,3248,1630,1122.0,633,304,424,1726,5,7289,188.0,99.4,97.1,2.3,0.605,1.45,16.4,0.28,0.7,0.49,0.153,0.469,0.515,88.39,73.66,7331,0.523
2000-01,1610612749,Milwaukee Bucks,82,52,30,0.634,3956.0,3112,6798,0.458,562,1481,0.379,1474,1874,0.787,975,2500,3475,1844,1123.0,672,386,350,1928,9,8260,318.0,106.8,102.6,4.2,0.593,1.64,17.2,0.301,0.683,0.494,0.145,0.499,0.542,93.89,78.24,7733,0.519
2000-01,1610612750,Minnesota Timberwolves,82,47,35,0.573,3966.0,3148,6871,0.458,322,901,0.357,1364,1737,0.785,1002,2470,3472,2083,1136.0,682,456,357,1900,6,7982,111.0,103.9,102.4,1.6,0.662,1.83,19.0,0.315,0.682,0.498,0.148,0.482,0.523,92.99,77.49,7679,0.518
2000-01,1610612751,New Jersey Nets,82,26,56,0.317,3945.645,2781,6550,0.425,361,1084,0.333,1629,2146,0.759,909,2337,3246,1603,1208.0,649,407,522,1982,4,7552,-414.0,98.4,103.8,-5.4,0.576,1.33,15.4,0.292,0.673,0.477,0.157,0.452,0.504,93.35,77.79,7674,0.446
2000-01,1610612752,New York Knicks,82,48,34,0.585,3980.8983333333335,2755,6198,0.444,391,1115,0.351,1374,1727,0.796,773,2524,3297,1520,1189.0,545,346,338,1863,7,7275,216.0,100.0,97.0,3.0,0.552,1.28,15.6,0.276,0.707,0.498,0.163,0.476,0.523,87.74,73.12,7276,0.52
2000-01,1610612753,Orlando Magic,82,43,39,0.524,3991.0,3013,6873,0.438,490,1346,0.364,1476,2068,0.714,1069,2450,3519,1803,1245.0,674,481,440,2071,9,7992,81.0,102.1,101.1,1.0,0.598,1.45,16.6,0.321,0.662,0.489,0.159,0.474,0.513,94.14,78.45,7828,0.495
2000-01,1610612755,Philadelphia 76ers,82,56,26,0.683,3970.613333333333,2902,6487,0.447,262,803,0.326,1697,2277,0.745,1075,2600,3675,1692,1292.0,690,408,458,1673,2,7763,351.0,101.9,97.3,4.6,0.583,1.31,16.0,0.334,0.704,0.523,0.17,0.468,0.518,92.09,76.74,7619,0.536
2000-01,1610612756,Phoenix Suns,82,51,31,0.622,3961.0,2944,6757,0.436,332,1054,0.315,1490,1973,0.755,970,2529,3499,1905,1251.0,775,429,416,1864,6,7710,181.0,98.9,96.7,2.3,0.647,1.52,17.5,0.305,0.702,0.5,0.161,0.46,0.506,94.41,78.67,7792,0.521
2000-01,1610612757,Portland Trail Blazers,82,50,32,0.61,3955.65,3004,6417,0.468,369,1057,0.349,1447,1899,0.762,959,2481,3440,1963,1257.0,672,419,324,1745,11,7824,344.0,104.7,100.5,4.2,0.653,1.56,18.6,0.333,0.7,0.522,0.168,0.497,0.539,90.53,75.44,7475,0.544
2000-01,1610612758,Sacramento Kings,82,55,27,0.671,4016.0,3132,6969,0.449,479,1353,0.354,1600,2075,0.771,987,2705,3692,1852,1221.0,793,432,476,1596,2,8343,477.0,104.2,98.5,5.7,0.591,1.52,16.8,0.307,0.679,0.497,0.152,0.484,0.529,95.61,79.67,8010,0.54
2000-01,1610612759,San Antonio Spurs,82,58,24,0.707,3966.0,2884,6262,0.461,445,1094,0.407,1673,2340,0.715,902,2712,3614,1778,1145.0,568,576,426,1551,3,7886,636.0,105.0,96.6,8.3,0.617,1.55,17.2,0.297,0.703,0.511,0.152,0.496,0.541,90.87,75.73,7514,0.573
2000-01,1610612760,Seattle SuperSonics,82,44,38,0.537,3961.0,3029,6649,0.456,466,1169,0.399,1454,1986,0.732,999,2422,3421,1792,1252.0,657,409,510,1733,6,7978,2.0,104.4,104.2,0.2,0.592,1.43,16.9,0.321,0.668,0.496,0.164,0.491,0.53,92.69,77.24,7643,0.494
2000-01,1610612761,Toronto Raptors,82,47,35,0.573,3991.0,3048,6972,0.437,429,1164,0.369,1482,1985,0.747,1118,2529,3647,2004,1080.0,599,519,439,1745,6,8007,185.0,104.4,102.0,2.3,0.657,1.86,18.2,0.339,0.7,0.515,0.141,0.468,0.51,92.22,76.85,7671,0.522
2000-01,1610612762,Utah Jazz,82,53,29,0.646,3956.0,2960,6289,0.471,325,852,0.381,1714,2280,0.752,943,2383,3326,2111,1297.0,661,463,453,2108,6,7959,385.0,106.1,100.9,5.2,0.713,1.63,19.6,0.332,0.701,0.519,0.173,0.497,0.546,91.08,75.9,7503,0.548
2000-01,1610612763,Vancouver Grizzlies,82,23,59,0.28,3956.0,2870,6539,0.439,325,947,0.343,1457,1892,0.77,894,2431,3325,1899,1291.0,586,359,476,1733,5,7522,-470.0,98.2,104.2,-6.0,0.662,1.47,17.9,0.293,0.675,0.484,0.168,0.464,0.51,93.03,77.53,7662,0.465
2000-01,1610612764,Washington Wizards,82,19,63,0.232,3935.8983333333335,2833,6453,0.439,275,848,0.324,1704,2245,0.759,1016,2370,3386,1647,1391.0,630,383,511,1913,9,7645,-547.0,99.4,106.2,-6.8,0.581,1.18,15.6,0.328,0.684,0.502,0.181,0.46,0.514,93.97,78.3,7695,0.453
2001-02,1610612737,Atlanta Hawks,82,33,49,0.402,3956.0,2901,6610,0.439,423,1194,0.354,1486,1942,0.765,955,2445,3400,1655,1274.0,666,349,508,1702,9,7711,-347.0,100.4,104.8,-4.4,0.57,1.3,15.8,0.297,0.689,0.491,0.166,0.471,0.517,93.21,77.67,7678,0.465
2001-02,1610612738,Boston Celtics,82,49,33,0.598,3966.0,2852,6731,0.424,699,1946,0.359,1498,1960,0.764,891,2570,3461,1722,1114.0,793,292,476,1776,3,7901,181.0,102.1,99.9,2.2,0.604,1.55,16.4,0.272,0.695,0.481,0.144,0.476,0.52,93.6,78.0,7738,0.5
2001-02,1610612766,Charlotte Hornets,82,44,38,0.537,3951.0,2893,6580,0.44,346,994,0.348,1568,2105,0.745,1059,2505,3564,1759,1150.0,653,456,422,1747,15,7700,79.0,102.9,101.8,1.2,0.608,1.53,16.7,0.333,0.689,0.511,0.154,0.466,0.513,90.93,75.77,7480,0.513
2001-02,1610612741,Chicago Bulls,82,21,61,0.256,3961.0,2811,6491,0.433,300,868,0.346,1413,1958,0.722,924,2359,3283,1817,1252.0,633,361,399,1834,13,7335,-700.0,97.2,106.2,-9.1,0.646,1.45,17.3,0.298,0.685,0.487,0.166,0.456,0.499,91.56,76.3,7549,0.436
2001-02,1610612739,Cleveland Cavaliers,82,29,53,0.354,3971.0,2948,6582,0.448,387,1026,0.377,1529,1980,0.772,968,2483,3451,1891,1196.0,572,470,459,1752,10,7812,-273.0,103.4,107.0,-3.6,0.641,1.58,17.8,0.319,0.69,0.505,0.158,0.477,0.524,91.31,76.09,7553,0.482
2001-02,1610612742,Dallas Mavericks,82,57,25,0.695,3975.94,3200,6930,0.462,621,1645,0.378,1608,1994,0.806,918,2568,3486,1811,992.0,581,392,377,1842,8,8629,349.0,110.3,106.0,4.3,0.566,1.83,16.9,0.285,0.683,0.487,0.127,0.507,0.553,94.36,78.63,7823,0.517
2001-02,1610612743,Denver Nuggets,82,27,55,0.329,3961.0,2915,6870,0.424,423,1285,0.329,1306,1756,0.744,1117,2310,3427,1817,1205.0,613,462,560,1873,9,7559,-477.0,100.3,106.6,-6.3,0.623,1.51,17.0,0.341,0.668,0.497,0.16,0.455,0.495,91.35,76.12,7537,0.442
2001-02,1610612765,Detroit Pistons,82,50,32,0.61,3936.0,2845,6301,0.452,567,1509,0.376,1478,1954,0.756,811,2366,3177,1765,1193.0,648,565,335,1695,6,7735,175.0,103.2,100.9,2.3,0.62,1.48,17.3,0.277,0.676,0.481,0.159,0.497,0.54,91.38,76.15,7495,0.523
2001-02,1610612744,Golden State Warriors,82,21,61,0.256,3956.0,2998,6989,0.429,320,994,0.322,1693,2344,0.722,1334,2493,3827,1706,1378.0,650,523,516,1884,19,8009,-443.0,101.5,107.1,-5.6,0.569,1.24,15.3,0.373,0.669,0.516,0.175,0.452,0.499,95.75,79.79,7890,0.456
2001-02,1610612745,Houston Rockets,82,28,54,0.341,3996.0,2837,6629,0.428,496,1480,0.335,1402,1893,0.741,1025,2411,3436,1482,1156.0,537,445,415,1476,11,7572,-401.0,101.6,106.9,-5.4,0.522,1.28,14.6,0.327,0.675,0.497,0.155,0.465,0.507,89.56,74.63,7456,0.458
2001-02,1610612754,Indiana Pacers,82,42,40,0.512,3981.0,2935,6580,0.446,405,1195,0.339,1663,2155,0.772,930,2568,3498,1884,1249.0,658,436,466,1876,14,7938,22.0,102.8,102.4,0.4,0.642,1.51,17.6,0.302,0.686,0.499,0.162,0.477,0.527,93.13,77.61,7721,0.51
2001-02,1610612746,Los Angeles Clippers,82,39,43,0.476,3961.0,2970,6668,0.445,408,1147,0.356,1498,2026,0.739,1083,2474,3557,1714,1214.0,510,540,439,1624,6,7846,-38.0,104.3,104.7,-0.4,0.577,1.41,16.3,0.349,0.673,0.512,0.161,0.476,0.519,91.21,76.01,7524,0.495
2001-02,1610612747,Los Angeles Lakers,82,58,24,0.707,3956.0,3150,6840,0.461,510,1439,0.354,1494,2138,0.699,1022,2607,3629,1882,1040.0,625,478,354,1823,8,8304,584.0,108.0,100.4,7.6,0.597,1.81,17.5,0.311,0.686,0.501,0.135,0.498,0.534,93.32,77.77,7691,0.549
2001-02,1610612763,Memphis Grizzlies,82,23,59,0.28,3956.0,2851,6535,0.436,336,1096,0.307,1334,1883,0.708,984,2413,3397,1785,1344.0,646,488,457,1571,8,7372,-610.0,96.6,104.7,-8.0,0.626,1.33,16.9,0.305,0.663,0.483,0.176,0.462,0.501,92.55,77.12,7629,0.456
2001-02,1610612748,Miami Heat,82,36,46,0.439,3986.0,2801,6382,0.439,312,899,0.347,1236,1708,0.724,902,2544,3446,1664,1217.0,547,448,353,1846,14,7150,-126.0,97.3,99.0,-1.7,0.594,1.37,16.5,0.297,0.71,0.505,0.166,0.463,0.501,88.47,73.72,7346,0.501
2001-02,1610612749,Milwaukee Bucks,82,41,41,0.5,3981.0,3041,6577,0.462,593,1583,0.375,1321,1767,0.748,841,2557,3398,1847,1157.0,596,388,361,1788,9,7996,-18.0,105.3,105.6,-0.3,0.607,1.6,17.7,0.287,0.679,0.491,0.152,0.507,0.544,91.51,76.26,7591,0.502
2001-02,1610612750,Minnesota Timberwolves,82,50,32,0.61,3961.0,3175,6887,0.461,396,1047,0.378,1399,1754,0.798,1059,2562,3621,1993,1097.0,524,427,407,1739,7,8145,277.0,107.5,104.1,3.4,0.628,1.82,18.4,0.343,0.703,0.524,0.145,0.49,0.532,91.72,76.43,7578,0.529
2001-02,1610612751,New Jersey Nets,82,52,30,0.634,3966.0,3042,6816,0.446,403,1194,0.338,1402,1907,0.735,1039,2515,3554,1990,1189.0,716,490,439,1734,9,7889,341.0,102.4,98.1,4.3,0.654,1.67,18.2,0.322,0.683,0.503,0.154,0.476,0.515,93.2,77.67,7707,0.537
2001-02,1610612752,New York Knicks,82,30,52,0.366,3961.0,2817,6520,0.432,474,1344,0.353,1406,1786,0.787,876,2458,3334,1720,1192.0,558,288,385,1800,14,7514,-327.0,100.4,104.6,-4.2,0.611,1.44,16.7,0.292,0.684,0.489,0.159,0.468,0.514,90.78,75.65,7487,0.466
2001-02,1610612753,Orlando Magic,82,44,38,0.537,3966.0,3087,6892,0.448,620,1660,0.373,1446,1917,0.754,941,2439,3380,1804,1118.0,663,383,383,1700,5,8240,129.0,105.6,104.1,1.5,0.584,1.61,16.8,0.292,0.665,0.477,0.143,0.493,0.533,94.4,78.67,7805,0.497
2001-02,1610612755,Philadelphia 76ers,82,43,39,0.524,3946.0,2804,6436,0.436,214,715,0.299,1639,2104,0.779,1092,2534,3626,1638,1256.0,705,363,458,1645,13,7461,131.0,100.5,98.7,1.8,0.584,1.3,15.8,0.341,0.702,0.523,0.169,0.452,0.507,90.32,75.27,7424,0.52
2001-02,1610612756,Phoenix Suns,82,36,46,0.439,3966.0,3097,6934,0.447,358,1096,0.327,1250,1630,0.767,1072,2430,3502,1838,1205.0,668,401,475,1785,9,7802,-56.0,101.8,102.6,-0.7,0.593,1.53,17.1,0.327,0.672,0.498,0.157,0.472,0.51,92.74,77.28,7663,0.486
2001-02,1610612757,Portland Trail Blazers,82,49,33,0.598,3966.0,3004,6671,0.45,466,1318,0.354,1451,1901,0.763,1085,2444,3529,1926,1172.0,702,368,410,1613,7,7925,245.0,105.9,102.6,3.3,0.641,1.64,18.0,0.345,0.703,0.522,0.157,0.485,0.528,90.55,75.46,7482,0.518
2001-02,1610612758,Sacramento Kings,82,61,21,0.744,3951.0,3267,7003,0.467,426,1160,0.367,1618,2154,0.751,1013,2702,3715,1959,1128.0,741,375,387,1560,9,8578,624.0,107.9,99.7,8.1,0.6,1.74,17.7,0.306,0.69,0.502,0.142,0.497,0.539,96.74,80.61,7951,0.552
